iteration,energy
1,-0.010742187499999997
2,0.013427734374999995
3,0.001708984374999988
4,-0.014404296875000005
5,-0.010498046874999983
6,-0.004150390624999996
7,0.007324218749999991
8,-0.002197265625000007
9,-0.006347656250000007
10,0.00512695312499998
11,0.009765625000000003
12,-0.005859375
13,-0.010986328124999986
14,-0.01831054687500001
15,-0.02880859374999999
16,0.00537109375
17,-0.004638671875000006
18,0.010498046874999991
19,0.008300781249999997
20,-0.014648437500000005
21,0.02880859374999999
22,0.002441406249999995
23,0.010009765625000005
24,0.004638671874999994
25,-0.016357421875000007
26,0.002685546875000018
27,-0.011718750000000014
28,0.008056640625000005
29,0.003173828124999996
30,0.0029296875
31,-0.02124023437500002
32,0.006835937499999979
33,0.007080078124999994
34,-0.010742187500000014
35,0.009033203125
36,0.020751953125
37,-0.004394531249999998
38,-0.008056640625000014
39,0.015136718749999995
40,-0.004882812500000004
41,-0.002929687499999996
42,-0.026855468750000024
43,-0.007080078124999997
44,-0.008789062500000007
45,0.001953124999999988
